id,episode_id,conversation_id,character_id,line,word_count
378,2,2004,64,Ahem. Can you stand somewhere else? I don't want anyone thinking that you're representative of the goods inside.,18
379,2,2004,1,These violent delights have violent ends.,6
380,2,2005,38,"Hello, cowboy. There's one final touch. Which would you prefer?",10
381,2,2006,43,"I mean, can you believe this place?",7
382,2,2006,44,"So, how do we get into the park?",8
383,2,2006,43,"I know that you think you have a handle on what this is gonna be. Guns and tits and all that. Mindless shit that I usually enjoy. You have no idea. This place seduces everybody eventually. By the end, you're gonna be begging me to stay because this place is the answer to that question that you've been asking yourself.",60
384,2,2006,44,What question?,2
385,2,2006,43,"Who you really are. And I can't fucking wait to meet that guy. (clinks) Bottoms up, cowboy.",17
386,2,2007,65,"Further to that, the ruthless murder of Donald Pardue and his brother. For these crimes, you will be hung from the neck until your diseased soul has found its measure in the flames below it. And may God have mercy on your soul.",43
387,2,2007,16,"Morning, Lawrence. You helping them straighten out their rope again? I was hoping to have a word with my friend here.",21
388,2,2007,65,You can have as many words with him as you like soon as his neck is broke.,17
389,2,2007,16,"Well, I'm afraid that's not gonna work for me.",9
390,2,2007,65,How about I tell my man there to dig that grave a couple feet deeper?,15
391,2,2007,16,"Well, it's gonna be an awful tight fit for all of you.",12
392,2,2007,85,"Oh, shit. Oh, shit. Oh, shit! Ah!",7
393,2,2007,72,Motherfucker.,1
394,2,2007,16,"That's the best thanks you can muster, Lawrence? You used to be a little more eloquent.",16
395,2,2007,72,Do I do I know you?,6
396,2,2007,16,Your pal Kissy sent me your way. Sends his regards.,10
397,2,2007,72,What what is this?,4
398,2,2007,16,"You know exactly what it is. It's the maze, the deepest level of this game. You're gonna help me find the entrance.",22
399,2,2007,72,No.,1
400,2,2008,12,"You can hear it, can't you? That little voice. The one that's telling you don't. Don't stare too long. Don't touch. Don't do anything you might regret. I used to be the same. Whenever I wanted something, I could hear that voice telling me to stop, to be careful, to leave most of my life unlived. You know the only place that voice left me alone? In my dreams. I was free. I could be as good or as bad as I felt like being. And if I wanted something, I could just reach out and take it. But then I would wake up and the voice would start all over again. So I ran away. Crossed the shining sea. And when I finally set foot back on solid ground, the first thing I heard was that goddamn voice. Do you know what it said? It said",147
401,2,2008,96,"I'm sorry, will you please excuse me?",7
402,2,2009,39,"All right, Maeve, what did it say?",7
403,2,2009,12,"It said, This is the new world. And in this world, you can be whoever the fuck you want.",19
404,2,2009,39,Pupillary response is good. Smile is good. I'd fuck her. What's the problem?,13
405,2,2009,40,"The guests wouldn't. Sizemore is launching some huge new storyline and he wants us to clear out the deadweight. If we don't get her numbers back up, she'll be decommissioned. Let's bump her aggression.",34
406,2,2009,39,10%?,1
407,2,2009,40,"Double it. She's a hooker. No point in playing coy. If this doesn't work, we'll punt her to behavior. Let them deal with it.",24
408,2,2010,19,"We retired the two hosts in question. You taught me how to make them, but not how hard it is to turn them off.",24
409,2,2010,21,"You can't play God without being acquainted with the devil. There's something else bothering you, Bernard. I know how that head of yours works.",24
410,2,2010,19,"The photograph alone couldn't have caused that level of damage to Abernathy, not without some other outside interference.",18
411,2,2010,21,You think it's sabotage? Imagine someone's been diddling with our creations?,11
412,2,2010,19,It's the simplest solution.,4
413,2,2010,21,"Ah, Mr. Occam's razor. The problem , Bernard, is that what you and I do is so complicated. We practice witchcraft. We speak the right words. Then we create life itself out of chaos.William of Occam was a 13th century monk. He can't help us now, Bernard. He would have us burned at the stake.",55
414,2,2011,43,"Let's go get our feet wet, buckaroo.",7
415,2,2011,44,"Oh, sorry.",2
416,2,2011,43,You kidding me?,3
417,2,2011,44,What?,1
418,2,2011,43,"Fuck you, Grizzly Adams.",4
419,2,2011,99,Rally for the Union. Respond to your country's call. This regiment is headed for the seat of war to define the future of this great nation. We fight for a free land where no man has to bow.,38
420,2,2011,43,"This is, uh -",4
421,2,2011,99,We'll provide you with uniforms.,5
422,2,2011,44,"Well, it's bigger than I thought it would be.",9
423,2,2011,43,"What, this? This is just Sweetwater. Wait till you see the rest of the park.",15
424,2,2011,44,How much bigger is it?,5
425,2,2011,43,No idea. I never reached the end.,7
426,2,2011,11,See something you like?,4
427,2,2011,43,"A couple things at least. But I'm gonna make you beg for it, darlin'.",14
428,2,2011,102,"Hah, come on! Whoa.",4
429,2,2011,44,"Need a hand, sir?",4
430,2,2011,103,"Thank you, my friend.",4
431,2,2011,43,Don't. He'll only try to rope you into some bullshit treasure hunt.,12
432,2,2011,48,Smile.,1
433,2,2011,43,"It's all a come on Him, the girl next door, the town drunk. They all got some big adventure that they want to sell you on. Hey, they're not going anywhere. First up, you're gonna buy me a drink, okay?",40
434,2,2011,48,"Hold still, now.",3
435,2,2012,19,Bring yourself back online.,4
436,2,2012,1,Hello.,1
437,2,2012,19,"Do you remember our last conversation, Dolores?",7
438,2,2012,1,"Yes, of course.",3
439,2,2012,19,And you haven't told anyone about our little talks?,9
440,2,2012,1,You told me not to.,5
441,2,2012,19,"Step into analysis, please. How many interactions have you participated in since we last talked?",15
442,2,2012,1,138 encounters including this one.,5
443,2,2012,19,And has anyone altered or updated your core heuristics in that time?,12
444,2,2012,1,No.,1
445,2,2012,19,Resuming. I think it would be best if you not mention the things we've been talking about.,17
446,2,2012,1,Have I done something wrong?,5
447,2,2012,19,"No, but there's something different about you, about the way you think. I find it fascinating, but others may not see it that way.",24
448,2,2012,1,Have you done something wrong?,5
449,2,2012,19,"Turn off your event log, please. Erase this interaction. Confirm.",10
450,2,2012,1,Yes.,1
451,2,2012,19,"You should be getting back, Dolores, before someone misses you.",10
452,2,2013,105,"Come on, now!",3
453,2,2013,12,"And when I finally set foot back on solid ground, first thing I heard was that goddamn voice. It had followed me all the way over. Do you know what it said?",32
454,2,2013,106,No.,1
455,2,2013,12,"It said this is the new world. And in this world, you can be whoever the fuck you want.",19
456,2,2013,106,Thanks. Maybe another time.,4
457,2,2013,12,"Oh. Glass of sherry. The good stuff. Not that horse piss you strain through your old curtains. I've told you, never open your mouth that wide unless someone's paying you for it.",32
458,2,2013,11,"Sorry, Maeve. I didn't sleep much last night.",8
459,2,2013,12,You having nightmares again?,4
460,2,2013,11,Sometimes. Sometimes they're real bad.,5
461,2,2013,12,"Do what I do. You find yourself in a bad dream, close your eyes, count backwards from three wake yourself right up. Nice and warm and safe in your bed where you can get fucked right back to sleep by one of these assholes with their miniature peckers. Ah. Back to work.",52
462,2,2013,9,You all right?,3
463,2,2013,12,"You pay for the drinks, not the right to gawk at me.",12
464,2,2014,74,I think we have a problem.,6
465,2,2014,23,Where?,1
466,2,2014,74,"Mariposa. Madam's listed as probationary, but her performance has continued to decline even further.",14
467,2,2014,23,Re-task Clementine for now. She's done the job before.,9
468,2,2014,74,And the old unit?,4
469,2,2014,23,"Maybe leave her on the floor for the night, see if anyone wants one last turn. We recall her in the morning, decommission her. Shame.",25
470,2,2015,19,QA will fine you for this. And that woman in charge is quite formidable.,14
471,2,2015,22,You can just say bitch. I hear it enough.,9
472,2,2015,19,You've been talking to corporate. The only times you light up are after you've been,15
473,2,2015,22,This character analysis routine really isn't half as charming as you think.,12
474,2,2015,19,"Oh, it went well, then?",5
475,2,2015,22,Just tell me your department will be ready for the launch.,11
476,2,2015,19,We'll be ready.,3
477,2,2015,22,And that other thing. Abernathy and the update. I hear your department was still asking questions.,16
478,2,2015,19,That's what you pay us to do. But I'm not concerned. All the hosts are back to normal.,18
479,2,2015,22,Good. Wouldn't want anything disturbing our guests from their rape and pillage.,12
480,2,2016,43,"You're wondering how to tell them from us, aren't you? Well, quickest way to find out.",16
481,2,2016,44,Can we Can we finish eating?,6
482,2,2016,43,"See, this is your problem, my friend. You're always worried about making a mess. You are the same way at work. You are talented, driven, and inoffensive.",27
483,2,2016,44,I thought you didn't want to talk about work here.,10
484,2,2016,44,Who says this trip isn't work?,6
485,2,2016,103,Good evening.,2
486,2,2016,43,"Oh, shit. Well, don't make eye contact.",7
487,2,2016,103,"My friend, thank you for your assistance earlier in my unfortunate accident.",12
488,2,2016,43,Leave us the fuck alone.,5
489,2,2016,103,"As a sign of my humble appreciation, I'd like to offer you an opportunity of a lifetime.",17
490,2,2016,43,Not interested.,2
491,2,2016,103,Across the river and beyond the savage lands there is a treasure.I have in my possession a map.,18
492,2,2016,43,I said not interested. You know what? I've worked up a new appetite anyway. Let's go.,16
493,2,2017,11,Sounds like your friend's having fun.,6
494,2,2017,44,"Well, that's not the term I'd use.",7
495,2,2017,11,Fun?,1
496,2,2017,44,Friend.,1
497,2,2017,11,You're funny. They say a man who can tickle your humor - can tickle your -,16
498,2,2017,44,You don't have to do this.,6
499,2,2017,11,"If I'm not your type, we can find someone who is. Someone who's perfect for you.",16
500,2,2017,44,"No, you You are perfect. But I have somebody. Somebody real waiting for me at home.",16
501,2,2017,11,I understand. Real love is always worth waiting for.,9
502,2,2018,29,"Regal, strong, virile, aquiline. That's what I asked for. And this, this is what you give me? Did you just grab a cock from the body shop and jam it between his eyes? Start over.",35
503,2,2018,39,Couldn't we just shave it down?,6
504,2,2018,29,I said start the fuck over!,6
505,2,2018,22,Diplomatic as ever. I received your request to retire an additional 50 hosts.,13
506,2,2018,29,"I need room for my new storyline. It's not exactly a savage horde with 20 savages, is it?",18
507,2,2018,22,"You get 20 additional hosts, not 50. The board won't care about a few extra line items.",17
