subtitle_index,start,end,text,season_num,episode_num,episode_name,filename
194,00:18:06.612000,00:18:07.642000,In the park?,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
195,00:18:07.742000,00:18:10.053000,"No, sublevel 83, cold storage.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
196,00:18:10.153000,00:18:11.913000,We should be cautious.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
197,00:18:12.023000,00:18:13.953000,"Send a response team, full armor.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
198,00:18:14.053000,00:18:15.653000,I'll take care of it myself.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
199,00:18:15.753000,00:18:18.724000,I think you guys enjoy playing dress up as much as the guests.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
200,00:18:18.824000,00:18:21.594000,The hosts can't hurt you by design.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
201,00:18:21.694000,00:18:24.294000,"You don't have kids at home, do you, bernard?",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
202,00:18:24.394000,00:18:26.694000,No.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
203,00:18:26.804000,00:18:29.505000,"If you did, you'd know that they all rebel eventually.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
204,00:18:32.905000,00:18:35.105000,You'll forgive them for being a little uptight.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
205,00:18:35.215000,00:18:37.045000,"Every time your team rolls out an update,",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
206,00:18:37.145000,00:18:39.046000,There's a possibility of a critical failure.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
207,00:18:39.146000,00:18:40.946000,We don't update the hosts in cold storage,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
208,00:18:41.046000,00:18:43.346000,And the park hasn't had a critical failure in over 30 years.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
209,00:18:43.456000,00:18:44.686000,Meaning we're overdue.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
210,00:18:47.156000,00:18:50.227000,"I'll go along, too. If it's one of mine, i might be able to help.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
211,00:18:50.327000,00:18:53.097000,"They're only yours until they stop working, bernie.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
212,00:18:53.197000,00:18:55.127000,Then they're mine.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
213,00:19:18.289000,00:19:21.160000,Cooling system's been down for weeks.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
214,00:19:21.260000,00:19:24.560000,Gonna smell fantastic. I recommend you hang back.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
215,00:19:46.252000,00:19:48.022000,When are they gonna fix this?,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
216,00:19:48.122000,00:19:51.563000,Livestock management's got other priorities.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
217,00:19:52.963000,00:19:55.063000,Besides...,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
218,00:19:56.803000,00:19:59.003000,No one's complained.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
219,00:20:27.466000,00:20:30.307000,<i>Here's to the lady with the white shoes.</i>,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
220,00:20:34.377000,00:20:37.307000,"Take all your money, drink all your booze.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
221,00:20:38.677000,00:20:39.878000,Stop.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
222,00:20:39.978000,00:20:43.218000,Unless you plan to decommission the boss.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
223,00:20:43.318000,00:20:46.218000,"ain't got a cherry, that ain't no sin.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
224,00:20:47.858000,00:20:51.059000,She's still got the box that the cherry come in.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
225,00:20:51.159000,00:20:53.799000,i'll drink to that.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
226,00:20:58.129000,00:21:00.500000,The old coffin varnish.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
227,00:21:00.600000,00:21:03.570000,They don't make that like they used to.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
228,00:21:03.670000,00:21:05.140000,Hmm.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
229,00:21:07.040000,00:21:09.010000,They don't make anything like they used to.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
230,00:21:09.110000,00:21:12.051000,Damn right. Men neither.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
231,00:21:12.151000,00:21:15.651000,I've seen a few showdowns in my day.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
232,00:21:15.751000,00:21:18.051000,More than you know.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
233,00:21:18.151000,00:21:20.192000,<i> </i>,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
234,00:21:22.362000,00:21:25.992000,Shall we drink to the lady with the white shoes?,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
235,00:21:27.432000,00:21:30.002000,Perhaps we better drink to a...,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
236,00:21:30.103000,00:21:32.933000,Deep and dreamless slumber.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
237,00:21:43.814000,00:21:46.054000,Old bill here was always a good listener.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
238,00:21:46.154000,00:21:48.624000,He was the second host we ever built.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
239,00:21:48.724000,00:21:50.955000,"Were you with us in those days, bernard,",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
240,00:21:51.055000,00:21:52.795000,Or was that before your time?,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
241,00:21:52.895000,00:21:56.125000,"Most were decommissioned before i was brought on, i'm afraid.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
242,00:21:56.235000,00:22:01.006000,"They repeated themselves, broke down constantly.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
243,00:22:01.106000,00:22:04.306000,<i>A simple handshake would give them away.</i>,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
244,00:22:04.406000,00:22:07.576000,"You'll put yourself away again, won't you, bill?",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
245,00:22:14.717000,00:22:17.657000,"I saw the new gestures, the reveries.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
246,00:22:17.757000,00:22:19.957000,They're beautiful.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
247,00:22:20.057000,00:22:22.758000,"The distance you've traveled from then till now,",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
248,00:22:22.858000,00:22:25.098000,<i>It's remarkable.</i>,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
249,00:22:27.068000,00:22:29.168000,"Yeah, that's a word for it.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
250,00:22:51.221000,00:22:53.731000,"Morning, daddy. You sleep well?",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
251,00:22:53.831000,00:22:55.291000,Well enough.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
252,00:22:55.401000,00:22:58.701000,You headed out to set down some of this natural splendor?,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
253,00:22:58.801000,00:23:00.701000,Thought i might.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
254,00:23:00.801000,00:23:03.632000,"After my errands, of course.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
255,00:23:03.742000,00:23:05.542000,See you home before dark.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
256,00:23:05.642000,00:23:08.512000,That bandit who gunned down the marshal is still hiding up there in the hills.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
257,00:23:08.612000,00:23:11.513000,I'm not a child anymore. I'll be just fine.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
258,00:23:11.613000,00:23:13.013000,When i was a law man--,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
259,00:23:13.113000,00:23:15.583000,"Yes, daddy, i know all about when you were a law man.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
260,00:23:15.683000,00:23:18.883000,<i>I know all your stories and so does every boy that ever came courting.</i>,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
261,00:23:18.993000,00:23:22.154000,I know how boys think. Was one myself once.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
262,00:23:22.264000,00:23:25.494000,<i>Given to all manner of drinking and mischief.</i>,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
263,00:23:25.594000,00:23:29.364000,Whatever happened to that fearsome ne'er-do-well?,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
264,00:23:29.464000,00:23:33.635000,He vanished the day i became your father.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
265,00:23:35.005000,00:23:37.705000,"I am what i am because of you,",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
266,00:23:37.805000,00:23:40.445000,And i wouldn't have it any other way.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
267,00:23:41.816000,00:23:43.416000,"I know, daddy.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
268,00:23:44.416000,00:23:45.746000,I'll be home before dark.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
269,00:24:04.468000,00:24:07.138000,<i>Murderous son of a bitch hector escaton</i>,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
270,00:24:07.238000,00:24:08.938000,Gunned down the marshal.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
271,00:24:09.048000,00:24:11.108000,He's now holed up in the mountains.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
272,00:24:12.419000,00:24:14.079000,You there.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
273,00:24:14.179000,00:24:16.649000,You look like the kind of man who'd put his mettle to it.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
274,00:24:20.119000,00:24:21.689000,"What do you think, honey?",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
275,00:24:21.789000,00:24:23.320000,Sounds fun.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
276,00:24:24.960000,00:24:27.060000,You're new.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
277,00:24:27.160000,00:24:29.330000,Not much of a rind on you.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
278,00:24:29.430000,00:24:31.500000,I'll give you a discount.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
279,00:24:31.600000,00:24:34.741000,"No offense, but i'd rather earn a woman's affection",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
280,00:24:34.841000,00:24:36.241000,<i>Than pay for it.</i>,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
281,00:24:51.592000,00:24:53.753000,"<i>Wait, wait, i know that one.</i>",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
282,00:24:53.863000,00:24:55.723000,"<i>Hey, teddy.</i>",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
283,00:24:57.133000,00:25:00.163000,"Yeah, last trip, this dude showed me around.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
284,00:25:00.263000,00:25:02.664000,"What's the good word, teddy?",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
285,00:25:22.696000,00:25:24.526000,Mighty kind of you.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
286,00:25:24.626000,00:25:27.026000,Sweet.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
287,00:25:27.126000,00:25:29.466000,Not as sweet as you.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
288,00:25:32.907000,00:25:36.437000,"I'm afraid i've got other plans tonight, dolores.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
289,00:25:38.407000,00:25:39.907000,Have a pleasant evening.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
290,00:25:49.718000,00:25:52.158000,You're new. Not much of a...,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
291,00:25:57.159000,00:26:00.599000,"Place your bets, gentlemen. Place your bets.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
292,00:26:22.761000,00:26:24.492000,<i> </i>,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
293,00:26:38.173000,00:26:41.373000,"Yeah, looks like hector's been this way.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
294,00:26:46.114000,00:26:48.014000,Any idea how much longer this is gonna take?,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
295,00:26:48.114000,00:26:49.854000,My wife doesn't want to be up here after dark.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
296,00:26:49.954000,00:26:52.284000,We know he's up in these hills somewhere.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
297,00:26:52.394000,00:26:54.695000,He's gonna put up one hell of a fight when we--,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
298,00:26:54.795000,00:26:58.525000,When we-- when we--,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
299,00:27:05.436000,00:27:07.236000,Sheriff?,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
300,00:27:09.106000,00:27:12.846000,Something is wrong with it. I want to head back to town.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
301,00:27:12.946000,00:27:14.877000,<i>Now.</i>,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
302,00:27:23.087000,00:27:24.788000,<i>What the fuck is wrong with it?</i>,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
303,00:27:24.888000,00:27:26.228000,"You updated the guy,",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
304,00:27:26.328000,00:27:28.798000,And now he's a six-foot gourd with epilepsy.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
305,00:27:28.898000,00:27:32.228000,So what the fuck happened?,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
306,00:27:32.338000,00:27:34.199000,I don't know.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
307,00:27:34.299000,00:27:37.139000,"Well, that's exactly what you want to hear from your head of programming.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
308,00:27:37.239000,00:27:39.069000,We haven't finished the diagnostic yet.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
309,00:27:39.179000,00:27:42.239000,Clearly it's exhibiting some aberrant behavior.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
310,00:27:42.349000,00:27:44.410000,"Pretty fucking aberrant, bernie.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
311,00:27:44.510000,00:27:46.410000,"Your hosts get sick, they get lost,",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
312,00:27:46.520000,00:27:48.420000,But this is grotesque.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
313,00:27:48.520000,00:27:50.080000,Is it a problem with the update?,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
314,00:27:50.190000,00:27:52.350000,"Possible, but not likely.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
315,00:27:52.460000,00:27:56.221000,"If it's the unlikely version, how many hosts have you updated so far?",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
316,00:27:56.331000,00:27:58.731000,Maybe 10% of the population.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
317,00:27:58.831000,00:28:03.231000,"All right, we pull all updated hosts until we can figure it out.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
318,00:28:03.331000,00:28:06.072000,Are you fucking kidding me?,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
319,00:28:06.172000,00:28:09.142000,That's 200 hosts spread across a dozen active storylines.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
320,00:28:09.242000,00:28:12.142000,The guests interrupt your precious storylines all the time,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
321,00:28:12.242000,00:28:13.972000,When they want to shoot or fuck something.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
322,00:28:14.082000,00:28:15.283000,"<i>No, when they want to.</i>",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
323,00:28:15.383000,00:28:17.313000,We sell complete immersion,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
324,00:28:17.413000,00:28:19.553000,In 100 interconnected narratives.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
325,00:28:19.653000,00:28:23.053000,A relentless fucking experience.,1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
326,00:28:23.153000,00:28:26.154000,"Now, you pull one character, the overall story adjusts.",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
327,00:28:26.264000,00:28:29.464000,"You pull 200 at once, and it's a fucking disaster!",1,1,The Original,Westworld - 1x01 - The Original.HDTV.FLEET.en.srt
